,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AU1,AW1,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,MA1,MW1,OC1,REM,EQD
927,72066900247,2022-01-13T18:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0220,5","+0130,5","99999,9",,,,,,"02,5,+01006,5,99,9",,,"1,99,1,+01006,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01006,1,99,9,99,9","10210,5,09942,5",,,MET07601/13/22 12:40:02 METAR KGUL 131840Z 00000KT 10SM FEW033 22/13 A3015 RMK A01,D01      0ADE726
928,72066900247,2022-01-13T19:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0220,C","+0130,C","99999,9",,,,,,"02,5,+01006,5,99,9",,,"1,99,1,+01006,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01006,1,99,9,99,9","10207,5,09939,5",,,MET07601/13/22 13:00:02 METAR KGUL 131900Z 00000KT 10SM FEW033 22/13 A3014 RMK A01,R01    227TMP046R02    137DPT046D01      0ADE726
929,72066900247,2022-01-13T19:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0220,5","+0120,5","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10203,5,09935,5",,,MET07301/13/22 13:20:02 METAR KGUL 131920Z 00000KT 10SM CLR 22/12 A3013 RMK A01,
930,72066900247,2022-01-13T19:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,5","+0120,5","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10200,5,09932,5",,,MET07301/13/22 13:40:02 METAR KGUL 131940Z 00000KT 10SM CLR 21/12 A3012 RMK A01,
931,72066900247,2022-01-13T20:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,C","+0120,C","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10196,5,09929,5",,,MET07301/13/22 14:00:02 METAR KGUL 132000Z 00000KT 10SM CLR 21/12 A3011 RMK A01,R01    217TMP046R02    127DPT046
932,72066900247,2022-01-13T20:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,5","+0120,5","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10196,5,09929,5",,,MET07301/13/22 14:20:02 METAR KGUL 132020Z 00000KT 10SM CLR 21/12 A3011 RMK A01,
933,72066900247,2022-01-13T20:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,5","+0120,5","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10196,5,09929,5",,,MET07301/13/22 14:40:02 METAR KGUL 132040Z 00000KT 10SM CLR 21/12 A3011 RMK A01,
934,72066900247,2022-01-13T21:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,C","+0110,C","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10196,5,09929,5",,,MET07301/13/22 15:00:02 METAR KGUL 132100Z 00000KT 10SM CLR 21/11 A3011 RMK A01,R01    217TMP046R02    117DPT046
935,72066900247,2022-01-13T21:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,5","+0120,5","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10193,5,09925,5",,,MET07301/13/22 15:20:02 METAR KGUL 132120Z 00000KT 10SM CLR 21/12 A3010 RMK A01,
936,72066900247,2022-01-13T21:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0210,5","+0110,5","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10190,5,09922,5",,,MET07301/13/22 15:40:02 METAR KGUL 132140Z 00000KT 10SM CLR 21/11 A3009 RMK A01,
937,72066900247,2022-01-13T22:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0200,C","+0110,C","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10190,5,09922,5",,,MET07301/13/22 16:00:02 METAR KGUL 132200Z 00000KT 10SM CLR 20/11 A3009 RMK A01,R01    207TMP046R02    117DPT046
938,72066900247,2022-01-13T22:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0200,5","+0110,5","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10190,5,09922,5",,,MET07301/13/22 16:20:02 METAR KGUL 132220Z 00000KT 10SM CLR 20/11 A3009 RMK A01,
939,72066900247,2022-01-13T22:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0200,5","+0110,5","99999,9",,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10190,5,09922,5",,,MET07301/13/22 16:40:02 METAR KGUL 132240Z 00000KT 10SM CLR 20/11 A3009 RMK A01,
