,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AU1,AW1,AW2,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,MA1,MW1,OC1,REM,EQD
46,72032104893,2022-01-01T15:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0051,5","00823,5,M,N","016093,5,N,5","-0070,5","-0110,5","99999,9",,,,,,,,,"07,5,+00823,5,99,9","07,5,+00975,5,99,9",,"3,99,1,+00823,5,9","3,99,1,+00975,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9","10156,5,09923,5",,"0077,5",MET08801/01/22 10:35:02 METAR KSLH 011535Z 34010G15KT 10SM BKN027 BKN032 M07/M11 A2999 RMK AO2,
47,72032104893,2022-01-01T15:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0046,5","00701,5,M,N","016093,5,N,5","-0070,C","-0110,C","99999,9",,,,,,,,,"07,5,+00701,5,99,9","08,5,+00884,5,99,9",,"3,99,1,+00701,5,9","4,99,1,+00884,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","10159,5,09926,5",,,MET08501/01/22 10:55:02 METAR KSLH 011555Z 35009KT 10SM BKN023 OVC029 M07/M11 A3000 RMK AO2,R01   M077TMP046R02   M117DPT046
48,72032104893,2022-01-01T16:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0041,5","00640,5,M,N","011265,5,N,5","-0070,5","-0100,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"07,5,+00640,5,99,9","08,5,+00853,5,99,9",,"3,99,1,+00640,5,9","4,99,1,+00853,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9","10159,5,09926,5","71,5",,MET08801/01/22 11:15:02 METAR KSLH 011615Z 34008KT 7SM -SN BKN021 OVC028 M07/M10 A3000 RMK AO2,
49,72032104893,2022-01-01T16:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0067,5","00823,5,M,N","008047,5,N,5","-0070,5","-0110,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"04,5,+00579,5,99,9","08,5,+00823,5,99,9",,"2,99,1,+00579,5,9","4,99,1,+00823,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9","10149,5,09916,5","71,5","0082,5",MET09101/01/22 11:35:02 METAR KSLH 011635Z 35013G16KT 5SM -SN SCT019 OVC027 M07/M11 A2997 RMK AO2,
50,72032104893,2022-01-01T16:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0041,5","00732,5,M,N","016093,5,N,5","-0080,C","-0110,C","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"08,5,+00732,5,99,9",,,"4,99,1,+00732,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9","10152,5,09920,5","71,5","0077,5",MET08501/01/22 11:55:02 METAR KSLH 011655Z 35008G15KT 10SM -SN OVC024 M08/M11 A2998 RMK AO2,R01   M087TMP046R02   M117DPT046
51,72032104893,2022-01-01T17:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0046,5","00732,5,M,N","016093,5,N,5","-0080,5","-0120,5","99999,9",,,,,,,,,"07,5,+00732,5,99,9",,,"3,99,1,+00732,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9","10152,5,09920,5",,,MET07801/01/22 12:15:02 METAR KSLH 011715Z 34009KT 10SM BKN024 M08/M12 A2998 RMK AO2,
52,72032104893,2022-01-01T17:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0051,5","22000,5,9,N","016093,5,N,5","-0080,5","-0130,5","99999,9",,,,,,,,,"04,5,+00792,5,99,9",,,"2,99,1,+00792,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00792,1,99,9,99,9","10149,5,09916,5",,"0072,5",MET08101/01/22 12:35:02 METAR KSLH 011735Z 35010G14KT 10SM SCT026 M08/M13 A2997 RMK AO2,D01      0ADE726
53,72032104893,2022-01-01T17:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0051,5","22000,5,9,N","016093,5,N,5","-0080,C","-0130,C","99999,9",,,,,,,,,"04,5,+00853,5,99,9",,,"2,99,1,+00853,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00853,1,99,9,99,9","10149,5,09916,5",,"0077,5",MET08101/01/22 12:55:02 METAR KSLH 011755Z 35010G15KT 10SM SCT028 M08/M13 A2997 RMK AO2,R01   M087TMP046R02   M137DPT046D01      0ADE726
54,72032104893,2022-01-01T18:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0046,5","22000,5,9,N","016093,5,N,5","-0080,5","-0130,5","99999,9",,,,,,,,,"04,5,+00792,5,99,9",,,"2,99,1,+00792,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00792,1,99,9,99,9","10146,5,09913,5",,,MET07801/01/22 13:15:02 METAR KSLH 011815Z 34009KT 10SM SCT026 M08/M13 A2996 RMK AO2,D01      0ADE726
55,72032104893,2022-01-01T18:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0041,5","00853,5,M,N","016093,5,N,5","-0080,5","-0130,5","99999,9",,,,,,,,,"07,5,+00853,5,99,9",,,"3,99,1,+00853,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9","10152,5,09920,5",,,MET07801/01/22 13:35:02 METAR KSLH 011835Z 35008KT 10SM BKN028 M08/M13 A2998 RMK AO2,
56,72032104893,2022-01-01T18:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0057,5","00853,5,M,N","016093,5,N,5","-0080,C","-0130,C","99999,9",,,,,,,,,"07,5,+00853,5,99,9",,,"3,99,1,+00853,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9","10149,5,09916,5",,"0072,5",MET08101/01/22 13:55:02 METAR KSLH 011855Z 34011G14KT 10SM BKN028 M08/M13 A2997 RMK AO2,R01   M087TMP046R02   M137DPT046
57,72032104893,2022-01-01T19:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0041,5","22000,5,9,N","016093,5,N,5","-0080,5","-0140,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,5,09913,5",,"0077,5",MET07801/01/22 14:15:02 METAR KSLH 011915Z 35008G15KT 10SM CLR M08/M14 A2996 RMK AO2,
58,72032104893,2022-01-01T19:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"330,5,N,0041,5","22000,5,9,N","016093,5,N,5","-0080,5","-0130,5","99999,9",,,,,,,,,"04,5,+00884,5,99,9",,,"2,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00884,1,99,9,99,9","10149,5,09916,5",,,MET07801/01/22 14:35:02 METAR KSLH 011935Z 33008KT 10SM SCT029 M08/M13 A2997 RMK AO2,D01      0ADE726
59,72032104893,2022-01-01T19:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0046,5","22000,5,9,N","016093,5,N,5","-0080,C","-0130,C","99999,9",,,,,,,,,"04,5,+00884,5,99,9",,,"2,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00884,1,99,9,99,9","10146,5,09913,5",,"0072,5",MET08101/01/22 14:55:02 METAR KSLH 011955Z 34009G14KT 10SM SCT029 M08/M13 A2996 RMK AO2,R01   M087TMP046R02   M137DPT046D01      0ADE726
60,72032104893,2022-01-01T20:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0036,5","22000,5,9,N","016093,5,N,5","-0080,5","-0120,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,5,09916,5",,,MET07501/01/22 15:15:02 METAR KSLH 012015Z 34007KT 10SM CLR M08/M12 A2997 RMK AO2,
61,72032104893,2022-01-01T20:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0041,5","22000,5,9,N","016093,5,N,5","-0080,5","-0120,5","99999,9",,,,,,,,,"04,5,+00701,5,99,9",,,"2,99,1,+00701,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00701,1,99,9,99,9","10152,5,09920,5",,,MET07801/01/22 15:35:02 METAR KSLH 012035Z 34008KT 10SM SCT023 M08/M12 A2998 RMK AO2,D01      0ADE726
62,72032104893,2022-01-01T20:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"320,5,N,0041,5","00762,5,M,N","016093,5,N,5","-0080,C","-0130,C","99999,9",,,,,,,,,"07,5,+00762,5,99,9",,,"3,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10156,5,09923,5",,"0072,5",MET08101/01/22 15:55:02 METAR KSLH 012055Z 32008G14KT 10SM BKN025 M08/M13 A2999 RMK AO2,R01   M087TMP046R02   M137DPT046
63,72032104893,2022-01-01T21:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"330,5,N,0051,5","22000,5,9,N","016093,5,N,5","-0080,5","-0130,5","99999,9",,,,,,,,,"04,5,+00762,5,99,9",,,"2,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00762,1,99,9,99,9","10152,5,09920,5",,"0088,5",MET08101/01/22 16:15:02 METAR KSLH 012115Z 33010G17KT 10SM SCT025 M08/M13 A2998 RMK AO2,D01      0ADE726
64,72032104893,2022-01-01T21:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0046,5","22000,5,9,N","016093,5,N,5","-0080,5","-0120,5","99999,9",,,,,,,,,"04,5,+00701,5,99,9",,,"2,99,1,+00701,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00701,1,99,9,99,9","10149,5,09916,5",,"0077,5",MET08101/01/22 16:35:02 METAR KSLH 012135Z 34009G15KT 10SM SCT023 M08/M12 A2997 RMK AO2,D01      0ADE726
65,72032104893,2022-01-01T21:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"330,5,N,0036,5","00701,5,M,N","016093,5,N,5","-0080,C","-0120,C","99999,9",,,,,,,,,"07,5,+00701,5,99,9",,,"3,99,1,+00701,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","10152,5,09920,5",,,MET07801/01/22 16:55:02 METAR KSLH 012155Z 33007KT 10SM BKN023 M08/M12 A2998 RMK AO2,R01   M087TMP046R02   M127DPT046
66,72032104893,2022-01-01T22:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"320,5,N,0036,5","00701,5,M,N","016093,5,N,5","-0080,5","-0110,5","99999,9",,,,,,,,,"08,5,+00701,5,99,9",,,"4,99,1,+00701,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","10159,5,09926,5",,,MET07801/01/22 17:15:02 METAR KSLH 012215Z 32007KT 10SM OVC023 M08/M11 A3000 RMK AO2,
67,72032104893,2022-01-01T22:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"330,5,N,0036,5","00640,5,M,N","016093,5,N,5","-0080,5","-0120,5","99999,9",,,,,,,,,"07,5,+00640,5,99,9","08,5,+00853,5,99,9",,"3,99,1,+00640,5,9","4,99,1,+00853,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9","10159,5,09926,5",,,MET08501/01/22 17:35:02 METAR KSLH 012235Z 33007KT 10SM BKN021 OVC028 M08/M12 A3000 RMK AO2,
68,72032104893,2022-01-01T22:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0057,5","00701,5,M,N","016093,5,N,5","-0080,C","-0120,C","99999,9",,,,,,,,,"08,5,+00701,5,99,9",,,"4,99,1,+00701,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","10156,5,09923,5",,"0082,5",MET08101/01/22 17:55:02 METAR KSLH 012255Z 35011G16KT 10SM OVC023 M08/M12 A2999 RMK AO2,R01   M087TMP046R02   M127DPT046
69,72032104893,2022-01-01T23:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0057,5","00701,5,M,N","016093,5,N,5","-0080,5","-0120,5","99999,9",,,,,,,,,"07,5,+00701,5,99,9","08,5,+00884,5,99,9",,"3,99,1,+00701,5,9","4,99,1,+00884,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","10156,5,09923,5",,"0082,5",MET08801/01/22 18:15:02 METAR KSLH 012315Z 34011G16KT 10SM BKN023 OVC029 M08/M12 A2999 RMK AO2,
70,72032104893,2022-01-01T23:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0062,5","00671,5,M,N","016093,5,N,5","-0080,5","-0120,5","99999,9",,,,,,,,,"07,5,+00671,5,99,9","07,5,+00823,5,99,9","08,5,+03353,5,99,9","3,99,1,+00671,5,9","3,99,1,+00823,5,9","4,99,1,+03353,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10152,5,09920,5",,,MET09201/01/22 18:35:02 METAR KSLH 012335Z 35012KT 10SM BKN022 BKN027 OVC110 M08/M12 A2998 RMK AO2,
71,72032104893,2022-01-01T23:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0057,5","00640,5,M,N","016093,5,N,5","-0090,C","-0120,C","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9","10152,5,09920,5","71,5","0082,5",MET08501/01/22 18:55:02 METAR KSLH 012355Z 35011G16KT 10SM -SN OVC021 M09/M12 A2998 RMK AO2,R01   M097TMP046R02   M127DPT046
72,72032104893,2022-01-02T00:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"340,5,N,0046,5","00640,5,M,N","016093,5,N,5","-0080,5","-0110,5","99999,9",,,,,,,,,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9","10156,5,09923,5",,,MET07801/01/22 19:15:01 METAR KSLH 020015Z 34009KT 10SM OVC021 M08/M11 A2999 RMK AO2,
73,72032104893,2022-01-02T00:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"360,5,N,0046,5","00640,5,M,N","016093,5,N,5","-0090,5","-0110,5","99999,9",,,,,,,,,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9","10159,5,09926,5",,,MET07801/01/22 19:35:01 METAR KSLH 020035Z 36009KT 10SM OVC021 M09/M11 A3000 RMK AO2,
74,72032104893,2022-01-02T00:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"360,5,N,0046,5","00640,5,M,N","016093,5,N,5","-0090,C","-0120,C","99999,9",,,,,,,,,"07,5,+00640,5,99,9","08,5,+00762,5,99,9",,"3,99,1,+00640,5,9","4,99,1,+00762,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9","10156,5,09923,5",,"0077,5",MET08801/01/22 19:55:01 METAR KSLH 020055Z 36009G15KT 10SM BKN021 OVC025 M09/M12 A2999 RMK AO2,R01   M097TMP046R02   M127DPT046
75,72032104893,2022-01-02T01:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"010,5,N,0031,5","00549,5,M,N","016093,5,N,5","-0090,5","-0110,5","99999,9",,,,,,,,,"07,5,+00549,5,99,9","08,5,+00762,5,99,9",,"3,99,1,+00549,5,9","4,99,1,+00762,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","10163,5,09930,5",,,MET08501/01/22 20:15:01 METAR KSLH 020115Z 01006KT 10SM BKN018 OVC025 M09/M11 A3001 RMK AO2,
76,72032104893,2022-01-02T01:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"020,5,N,0031,5","00549,5,M,N","016093,5,N,5","-0090,5","-0120,5","99999,9",,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","10163,5,09930,5",,,MET07801/01/22 20:35:01 METAR KSLH 020135Z 02006KT 10SM OVC018 M09/M12 A3001 RMK AO2,
77,72032104893,2022-01-02T01:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"020,5,N,0041,5","00549,5,M,N","016093,5,N,5","-0090,C","-0120,C","99999,9",,,,,,,,,"07,5,+00549,5,99,9","08,5,+00732,5,99,9",,"3,99,1,+00549,5,9","4,99,1,+00732,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9","10163,5,09930,5",,,MET08501/01/22 20:55:01 METAR KSLH 020155Z 02008KT 10SM BKN018 OVC024 M09/M12 A3001 RMK AO2,R01   M097TMP046R02   M127DPT046
78,72032104893,2022-01-02T02:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"010,5,N,0046,5","00732,5,M,N","016093,5,N,5","-0090,5","-0130,5","99999,9",,,,,,,,,"04,5,+00518,5,99,9","08,5,+00732,5,99,9",,"2,99,1,+00518,5,9","4,99,1,+00732,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9","10166,5,09933,5",,,MET08501/01/22 21:15:01 METAR KSLH 020215Z 01009KT 10SM SCT017 OVC024 M09/M13 A3002 RMK AO2,
79,72032104893,2022-01-02T02:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"350,5,N,0046,5","00732,5,M,N","016093,5,N,5","-0090,5","-0130,5","99999,9",,,,,,,,,"08,5,+00732,5,99,9",,,"4,99,1,+00732,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9","10166,5,09933,5",,,MET07801/01/22 21:35:01 METAR KSLH 020235Z 35009KT 10SM OVC024 M09/M13 A3002 RMK AO2,
80,72032104893,2022-01-02T02:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"010,5,N,0036,5","00732,5,M,N","016093,5,N,5","-0090,C","-0130,C","99999,9",,,,,,,,,"08,5,+00732,5,99,9",,,"4,99,1,+00732,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9","10163,5,09930,5",,,MET07801/01/22 21:55:01 METAR KSLH 020255Z 01007KT 10SM OVC024 M09/M13 A3001 RMK AO2,R01   M097TMP046R02   M137DPT046
81,72032104893,2022-01-02T03:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"360,5,N,0036,5","00732,5,M,N","016093,5,N,5","-0090,5","-0130,5","99999,9",,,,,,,,,"08,5,+00732,5,99,9",,,"4,99,1,+00732,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9","10163,5,09930,5",,,MET07801/01/22 22:15:01 METAR KSLH 020315Z 36007KT 10SM OVC024 M09/M13 A3001 RMK AO2,
82,72032104893,2022-01-02T03:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"360,5,N,0036,5","00732,5,M,N","016093,5,N,5","-0090,5","-0130,5","99999,9",,,,,,,,,"08,5,+00732,5,99,9",,,"4,99,1,+00732,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9","10163,5,09930,5",,,MET07801/01/22 22:35:01 METAR KSLH 020335Z 36007KT 10SM OVC024 M09/M13 A3001 RMK AO2,
83,72032104893,2022-01-02T03:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"020,5,N,0036,5","00671,5,M,N","016093,5,N,5","-0090,C","-0120,C","99999,9",,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10163,5,09930,5",,,MET07801/01/22 22:55:01 METAR KSLH 020355Z 02007KT 10SM OVC022 M09/M12 A3001 RMK AO2,R01   M097TMP046R02   M127DPT046
84,72032104893,2022-01-02T04:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"010,5,V,0051,5","00671,5,M,N","016093,5,N,5","-0090,5","-0130,5","99999,9",,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10159,5,09926,5",,,MET07801/01/22 23:15:02 METAR KSLH 020415Z 01010KT 10SM OVC022 M09/M13 A3000 RMK AO2,
85,72032104893,2022-01-02T04:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"010,5,N,0036,5","00671,5,M,N","016093,5,N,5","-0090,5","-0130,5","99999,9",,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10166,5,09933,5",,,MET07801/01/22 23:35:02 METAR KSLH 020435Z 01007KT 10SM OVC022 M09/M13 A3002 RMK AO2,
86,72032104893,2022-01-02T04:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"360,5,N,0051,5","00610,5,M,N","016093,5,N,5","-0090,C","-0140,C","99999,9",,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10166,5,09933,5",,,MET07801/01/22 23:55:02 METAR KSLH 020455Z 36010KT 10SM OVC020 M09/M14 A3002 RMK AO2,R01   M097TMP046R02   M147DPT046
87,72032104893,2022-01-02T04:59:00,O,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",SOD  ,KSLH ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,18,SN  ,5",,,,,,,,,,,,,,,,,,,,
88,72032104893,2022-01-02T05:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"020,5,N,0046,5","00671,5,M,N","016093,5,N,5","-0090,5","-0140,5","99999,9",,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10166,5,09933,5",,"0082,5",MET08101/02/22 00:15:02 METAR KSLH 020515Z 02009G16KT 10SM OVC022 M09/M14 A3002 RMK AO2,
89,72032104893,2022-01-02T05:35:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"010,5,N,0067,5","00732,5,M,N","016093,5,N,5","-0100,5","-0160,5","99999,9",,,,,,,,,"08,5,+00732,5,99,9",,,"4,99,1,+00732,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9","10169,5,09936,5",,"0082,5",MET08101/02/22 00:35:02 METAR KSLH 020535Z 01013G16KT 10SM OVC024 M10/M16 A3003 RMK AO2,
90,72032104893,2022-01-02T05:55:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"010,5,N,0046,5","00853,5,M,N","016093,5,N,5","-0100,C","-0170,C","99999,9",,,,,,,,,"07,5,+00853,5,99,9","08,5,+03658,5,99,9",,"3,99,1,+00853,5,9","4,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9","10166,5,09933,5",,"0082,5",MET08801/02/22 00:55:02 METAR KSLH 020555Z 01009G16KT 10SM BKN028 OVC120 M10/M17 A3002 RMK AO2,R01   M107TMP046R02   M177DPT046
91,72032104893,2022-01-02T06:15:00,7,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,KSLH ,V020,"010,5,N,0036,5","22000,5,9,N","016093,5,N,5","-0100,5","-0170,5","99999,9",,,,,,,,,"04,5,+00914,5,99,9","04,5,+03658,5,99,9",,"2,99,1,+00914,5,9","2,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00914,1,99,9,99,9","10166,5,09933,5",,"0051,7",MET08801/02/22 01:15:02 METAR KSLH 020615Z 01007G10KT 10SM SCT030 SCT120 M10/M17 A3002 RMK AO2,R01 G10KT7OCW039D01      0ADE726
