,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AU1,AW1,AW2,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,KA1,KA2,KA3,KA4,MA1,MW1,OC1,REM,EQD
1659,72212504829,2022-01-23T21:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"360,5,N,0026,5","01128,5,M,N","016093,5,N,5","-0070,5","-0156,5","99999,9",,,,,,,,,"07,5,+01128,5,99,9",,,"3,99,1,+01128,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01128,1,99,9,99,9",,,,,"10129,5,09911,5",,,MET08801/23/22 16:15:02 METAR KHYX 232115Z 36005KT 10SM BKN037 M07/M16 A2991 RMK AO2 T10701156,
1660,72212504829,2022-01-23T21:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"010,5,N,0015,5","22000,5,9,N","016093,5,N,5","-0080,5","-0160,5","99999,9",,,,,,,,,"04,5,+01189,5,99,9",,,"2,99,1,+01189,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01189,1,99,9,99,9",,,,,"10129,5,09911,5",,,MET08801/23/22 16:35:02 METAR KHYX 232135Z 01003KT 10SM SCT039 M08/M16 A2991 RMK AO2 T10801160,D01      0ADE726
1661,72212504829,2022-01-23T21:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0086,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10129,5,09911,5",,,MET08501/23/22 16:55:02 METAR KHYX 232155Z 00000KT 10SM CLR M09/M16 A2991 RMK AO2 T10861160,
1662,72212504829,2022-01-23T22:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0094,5","-0167,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10129,5,09911,5",,,MET08501/23/22 17:15:02 METAR KHYX 232215Z 00000KT 10SM CLR M09/M17 A2991 RMK AO2 T10941167,
1663,72212504829,2022-01-23T22:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0098,5","-0164,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10132,5,09914,5",,,MET08501/23/22 17:35:02 METAR KHYX 232235Z 00000KT 10SM CLR M10/M16 A2992 RMK AO2 T10981164,
1664,72212504829,2022-01-23T22:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0106,5","-0165,5","99999,9",,,,,,,,,"04,5,+01280,5,99,9",,,"2,99,1,+01280,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01280,1,99,9,99,9",,,,,"10135,5,09917,5",,,MET08801/23/22 17:55:02 METAR KHYX 232255Z 00000KT 10SM SCT042 M11/M16 A2993 RMK AO2 T11061165,D01      0ADE726
1665,72212504829,2022-01-23T23:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"999,9,C,0000,5","01280,5,M,N","016093,5,N,5","-0113,5","-0173,5","99999,9",,,,,,,,,"07,5,+01280,5,99,9",,,"3,99,1,+01280,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9",,,,,"10135,5,09917,5",,,MET08801/23/22 18:15:02 METAR KHYX 232315Z 00000KT 10SM BKN042 M11/M17 A2993 RMK AO2 T11131173,
1666,72212504829,2022-01-23T23:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"999,9,C,0000,5","01280,5,M,N","016093,5,N,5","-0115,5","-0167,5","99999,9",,,,,,,,,"08,5,+01280,5,99,9",,,"4,99,1,+01280,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9",,,,,"10135,5,09917,5",,,MET08801/23/22 18:35:02 METAR KHYX 232335Z 00000KT 10SM OVC042 M11/M17 A2993 RMK AO2 T11151167,
1667,72212504829,2022-01-23T23:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"999,9,C,0000,5","01280,5,M,N","016093,5,N,5","-0113,5","-0161,5","99999,9",,,,,,,,,"08,5,+01280,5,99,9",,,"4,99,1,+01280,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9","060,M,-0066,1","060,N,-0123,1",,,"10139,5,09921,5",,,MET10001/23/22 18:55:02 METAR KHYX 232355Z 00000KT 10SM OVC042 M11/M16 A2994 RMK AO2 T11131161 11066 21123,
1668,72212504829,2022-01-24T00:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"999,9,C,0000,5","01219,5,M,N","016093,5,N,5","-0104,5","-0152,5","99999,9",,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,"10139,5,09921,5",,,MET08801/23/22 19:15:01 METAR KHYX 240015Z 00000KT 10SM OVC040 M10/M15 A2994 RMK AO2 T11041152,
1669,72212504829,2022-01-24T00:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"280,5,N,0021,5","01219,5,M,N","016093,5,N,5","-0081,5","-0152,5","99999,9",,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,"10142,5,09924,5",,,MET08801/23/22 19:35:01 METAR KHYX 240035Z 28004KT 10SM OVC040 M08/M15 A2995 RMK AO2 T10811152,
1670,72212504829,2022-01-24T00:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"270,5,N,0021,5","01219,5,M,N","016093,5,N,5","-0079,5","-0152,5","99999,9",,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,"10142,5,09924,5",,,MET08801/23/22 19:55:01 METAR KHYX 240055Z 27004KT 10SM OVC040 M08/M15 A2995 RMK AO2 T10791152,
1671,72212504829,2022-01-24T01:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"260,5,N,0021,5","01219,5,M,N","016093,5,N,5","-0077,5","-0155,5","99999,9",,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,"10139,5,09921,5",,,MET08801/23/22 20:15:01 METAR KHYX 240115Z 26004KT 10SM OVC040 M08/M15 A2994 RMK AO2 T10771155,
1672,72212504829,2022-01-24T01:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"210,5,N,0021,5","01219,5,M,N","016093,5,N,5","-0077,5","-0151,5","99999,9",,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,"10142,5,09924,5",,,MET08801/23/22 20:35:01 METAR KHYX 240135Z 21004KT 10SM OVC040 M08/M15 A2995 RMK AO2 T10771151,
1673,72212504829,2022-01-24T01:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"999,9,C,0000,5","01219,5,M,N","016093,5,N,5","-0078,5","-0152,5","99999,9",,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,"10139,5,09921,5",,,MET08801/23/22 20:55:01 METAR KHYX 240155Z 00000KT 10SM OVC040 M08/M15 A2994 RMK AO2 T10781152,
1674,72212504829,2022-01-24T02:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"220,5,N,0015,5","01219,5,M,N","016093,5,N,5","-0081,5","-0153,5","99999,9",,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,"10135,5,09917,5",,,MET08801/23/22 21:15:01 METAR KHYX 240215Z 22003KT 10SM OVC040 M08/M15 A2993 RMK AO2 T10811153,
1675,72212504829,2022-01-24T02:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"180,5,N,0015,5","01219,5,M,N","016093,5,N,5","-0083,5","-0150,5","99999,9",,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,"10132,5,09914,5",,,MET08801/23/22 21:35:01 METAR KHYX 240235Z 18003KT 10SM OVC040 M08/M15 A2992 RMK AO2 T10831150,
1676,72212504829,2022-01-24T02:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"170,5,N,0021,5","01280,5,M,N","016093,5,N,5","-0091,5","-0154,5","99999,9",,,,,,,,,"08,5,+01280,5,99,9",,,"4,99,1,+01280,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9",,,,,"10132,5,09914,5",,,MET08801/23/22 21:55:01 METAR KHYX 240255Z 17004KT 10SM OVC042 M09/M15 A2992 RMK AO2 T10911154,
1677,72212504829,2022-01-24T03:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"170,5,N,0026,5","01280,5,M,N","016093,5,N,5","-0093,5","-0155,5","99999,9",,,,,,,,,"08,5,+01280,5,99,9",,,"4,99,1,+01280,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9",,,,,"10132,5,09914,5",,,MET08801/23/22 22:15:01 METAR KHYX 240315Z 17005KT 10SM OVC042 M09/M15 A2992 RMK AO2 T10931155,
1678,72212504829,2022-01-24T03:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"180,5,N,0021,5","01280,5,M,N","016093,5,N,5","-0105,5","-0161,5","99999,9",,,,,,,,,"07,5,+01280,5,99,9",,,"3,99,1,+01280,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9",,,,,"10129,5,09911,5",,,MET08801/23/22 22:35:01 METAR KHYX 240335Z 18004KT 10SM BKN042 M10/M16 A2991 RMK AO2 T11051161,
1679,72212504829,2022-01-24T03:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"180,5,N,0026,5","01219,5,M,N","016093,5,N,5","-0107,5","-0164,5","99999,9",,,,,,,,,"07,5,+01219,5,99,9",,,"3,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,"10129,5,09911,5",,,MET08801/23/22 22:55:02 METAR KHYX 240355Z 18005KT 10SM BKN040 M11/M16 A2991 RMK AO2 T11071164,
1680,72212504829,2022-01-24T04:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"170,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0111,5","-0167,5","99999,9",,,,,,,,,"04,5,+01219,5,99,9",,,"2,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01219,1,99,9,99,9",,,,,"10125,5,09907,5",,,MET08801/23/22 23:15:02 METAR KHYX 240415Z 17005KT 10SM SCT040 M11/M17 A2990 RMK AO2 T11111167,D01      0ADE726
1681,72212504829,2022-01-24T04:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"170,5,N,0021,5","22000,5,9,N","016093,5,N,5","-0107,5","-0160,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10122,5,09904,5",,,MET08501/23/22 23:35:02 METAR KHYX 240435Z 17004KT 10SM CLR M11/M16 A2989 RMK AO2 T11071160,
1682,72212504829,2022-01-24T04:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"160,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0105,5","-0154,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10115,5,09897,5",,,MET08501/23/22 23:55:02 METAR KHYX 240455Z 16005KT 10SM CLR M10/M15 A2987 RMK AO2 T11051154,
1683,72212504829,2022-01-24T04:59:00,O,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",SOD  ,KHYX ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,18,SN  ,5","AU,08,HZ  ,5",,,,,,,,,,,,,,,,,,,,,,,
1684,72212504829,2022-01-24T05:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"180,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0095,5","-0151,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10115,5,09897,5",,,MET08501/24/22 00:15:02 METAR KHYX 240515Z 18005KT 10SM CLR M09/M15 A2987 RMK AO2 T10951151,
1685,72212504829,2022-01-24T05:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"190,5,N,0036,5","22000,5,9,N","016093,5,N,5","-0091,5","-0150,5","99999,9",,,,,,,,,"04,5,+03658,5,99,9",,,"2,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9",,,,,"10115,5,09897,5",,,MET08801/24/22 00:35:02 METAR KHYX 240535Z 19007KT 10SM SCT120 M09/M15 A2987 RMK AO2 T10911150,D01      0ADE726
1686,72212504829,2022-01-24T05:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"190,5,N,0036,5","22000,5,9,N","016093,5,N,5","-0090,5","-0149,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,-0075,1","060,N,-0114,1","240,M,-0060,1","240,N,-0123,1","10112,5,09894,5",,,MET10701/24/22 00:55:02 METAR KHYX 240555Z 19007KT 10SM CLR M09/M15 A2986 RMK AO2 T10901149 11075 21114 410601123,
1687,72212504829,2022-01-24T06:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"200,5,N,0031,5","22000,5,9,N","016093,5,N,5","-0090,5","-0150,5","99999,9",,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"10112,5,09894,5",,,MET08501/24/22 01:15:02 METAR KHYX 240615Z 20006KT 10SM CLR M09/M15 A2986 RMK AO2 T10901150,
1688,72212504829,2022-01-24T06:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"180,5,N,0041,5","22000,5,9,N","016093,5,N,5","-0087,5","-0151,5","99999,9",,,,,,,,,"04,5,+01219,5,99,9",,,"2,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01219,1,99,9,99,9",,,,,"10105,5,09887,5",,,MET08801/24/22 01:35:02 METAR KHYX 240635Z 18008KT 10SM SCT040 M09/M15 A2984 RMK AO2 T10871151,D01      0ADE726
1689,72212504829,2022-01-24T06:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"200,5,N,0036,5","22000,5,9,N","016093,5,N,5","-0088,5","-0150,5","99999,9",,,,,,,,,"04,5,+01189,5,99,9","04,5,+03353,5,99,9",,"2,99,1,+01189,5,9","2,99,1,+03353,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01189,1,99,9,99,9",,,,,"10105,5,09887,5",,,MET09501/24/22 01:55:02 METAR KHYX 240655Z 20007KT 10SM SCT039 SCT110 M09/M15 A2984 RMK AO2 T10881150,D01      0ADE726
1690,72212504829,2022-01-24T07:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"200,5,N,0036,5","01128,5,M,N","016093,5,N,5","-0085,5","-0148,5","99999,9",,,,,,,,,"07,5,+01128,5,99,9","07,5,+03353,5,99,9",,"3,99,1,+01128,5,9","3,99,1,+03353,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01128,1,99,9,99,9",,,,,"10105,5,09887,5",,,MET09501/24/22 02:15:02 METAR KHYX 240715Z 20007KT 10SM BKN037 BKN110 M08/M15 A2984 RMK AO2 T10851148,
1691,72212504829,2022-01-24T07:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"210,5,N,0046,5","01067,5,M,N","016093,5,N,5","-0084,5","-0148,5","99999,9",,,,,,,,,"08,5,+01067,5,99,9",,,"4,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9",,,,,"10105,5,09887,5",,,MET08801/24/22 02:35:02 METAR KHYX 240735Z 21009KT 10SM OVC035 M08/M15 A2984 RMK AO2 T10841148,
1692,72212504829,2022-01-24T07:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"200,5,N,0051,5","01006,5,M,N","016093,5,N,5","-0083,5","-0147,5","99999,9",,,,,,,,,"08,5,+01006,5,99,9",,,"4,99,1,+01006,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01006,1,99,9,99,9",,,,,"10102,5,09884,5",,"0077,5",MET09101/24/22 02:55:02 METAR KHYX 240755Z 20010G15KT 10SM OVC033 M08/M15 A2983 RMK AO2 T10831147,
1693,72212504829,2022-01-24T08:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"190,5,N,0051,5","01158,5,M,N","016093,5,N,5","-0082,5","-0145,5","99999,9",,,,,,,,,"04,5,+00945,5,99,9","08,5,+01158,5,99,9",,"2,99,1,+00945,5,9","4,99,1,+01158,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00945,1,99,9,99,9",,,,,"10098,5,09881,5",,"0077,5",MET09801/24/22 03:15:02 METAR KHYX 240815Z 19010G15KT 10SM SCT031 OVC038 M08/M14 A2982 RMK AO2 T10821145,
1694,72212504829,2022-01-24T08:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"190,5,N,0046,5","01219,5,M,N","016093,5,N,5","-0083,5","-0144,5","99999,9",,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,"10095,5,09877,5",,,MET08801/24/22 03:35:02 METAR KHYX 240835Z 19009KT 10SM OVC040 M08/M14 A2981 RMK AO2 T10831144,
1695,72212504829,2022-01-24T08:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"190,5,N,0062,5","01097,5,M,N","016093,5,N,5","-0082,5","-0141,5","99999,9",,,,,,,,,"07,5,+01097,5,99,9","08,5,+01280,5,99,9",,"3,99,1,+01097,5,9","4,99,1,+01280,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01097,1,99,9,99,9",,,,,"10088,5,09871,5",,"0077,5",MET09801/24/22 03:55:02 METAR KHYX 240855Z 19012G15KT 10SM BKN036 OVC042 M08/M14 A2979 RMK AO2 T10821141,
1696,72212504829,2022-01-24T09:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"200,5,N,0057,5","02591,5,M,N","016093,5,N,5","-0080,5","-0138,5","99999,9",,,,,,,,,"04,5,+01067,5,99,9","07,5,+02591,5,99,9","08,5,+03658,5,99,9","2,99,1,+01067,5,9","3,99,1,+02591,5,9","4,99,1,+03658,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9",,,,,"10088,5,09871,5",,,MET10201/24/22 04:15:02 METAR KHYX 240915Z 20011KT 10SM SCT035 BKN085 OVC120 M08/M14 A2979 RMK AO2 T10801138,
1697,72212504829,2022-01-24T09:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"200,5,N,0062,5","02591,5,M,N","016093,5,N,5","-0080,5","-0135,5","99999,9",,,,,,,,,"04,5,+01250,5,99,9","07,5,+02591,5,99,9","08,5,+03353,5,99,9","2,99,1,+01250,5,9","3,99,1,+02591,5,9","4,99,1,+03353,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01250,1,99,9,99,9",,,,,"10085,5,09867,5",,"0082,5",MET10501/24/22 04:35:02 METAR KHYX 240935Z 20012G16KT 10SM SCT041 BKN085 OVC110 M08/M13 A2978 RMK AO2 T10801135,
1698,72212504829,2022-01-24T09:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"200,5,N,0062,5","01036,5,M,N","016093,5,N,5","-0080,5","-0134,5","99999,9",,,,,,,,,"07,5,+01036,5,99,9","07,5,+01250,5,99,9","08,5,+02591,5,99,9","3,99,1,+01036,5,9","3,99,1,+01250,5,9","4,99,1,+02591,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9",,,,,"10085,5,09867,5",,"0077,5",MET10501/24/22 04:55:02 METAR KHYX 240955Z 20012G15KT 10SM BKN034 BKN041 OVC085 M08/M13 A2978 RMK AO2 T10801134,
1699,72212504829,2022-01-24T10:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"200,5,N,0051,5","01036,5,M,N","016093,5,N,5","-0078,5","-0131,5","99999,9",,,,,,,,,"08,5,+01036,5,99,9",,,"4,99,1,+01036,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9",,,,,"10081,5,09864,5",,,MET08801/24/22 05:15:02 METAR KHYX 241015Z 20010KT 10SM OVC034 M08/M13 A2977 RMK AO2 T10781131,
1700,72212504829,2022-01-24T10:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"200,5,N,0051,5","01097,5,M,N","016093,5,N,5","-0078,5","-0127,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"08,5,+01097,5,99,9",,,"4,99,1,+01097,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01097,1,99,9,99,9",,,,,"10078,5,09861,5","71,5",,MET09201/24/22 05:35:02 METAR KHYX 241035Z 20010KT 10SM -SN OVC036 M08/M13 A2976 RMK AO2 T10781127,
1701,72212504829,2022-01-24T10:55:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"190,5,N,0051,5","01158,5,M,N","016093,5,N,5","-0078,5","-0130,5","99999,9",,,,,,,,,"08,5,+01158,5,99,9",,,"4,99,1,+01158,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01158,1,99,9,99,9",,,,,"10075,5,09857,5",,,MET08801/24/22 05:55:02 METAR KHYX 241055Z 19010KT 10SM OVC038 M08/M13 A2975 RMK AO2 T10781130,
1702,72212504829,2022-01-24T11:15:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"190,5,N,0051,5","01097,5,M,N","016093,5,N,5","-0078,5","-0127,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"07,5,+01097,5,99,9","08,5,+01463,5,99,9",,"3,99,1,+01097,5,9","4,99,1,+01463,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01097,1,99,9,99,9",,,,,"10071,5,09854,5","71,5",,MET09901/24/22 06:15:02 METAR KHYX 241115Z 19010KT 10SM -SN BKN036 OVC048 M08/M13 A2974 RMK AO2 T10781127,
1703,72212504829,2022-01-24T11:35:00,7,43.43333,-83.86667,182.9,"SAGINAW HARRY W BROWNE AIRPORT, MI US",FM-15,KHYX ,V020,"180,5,N,0046,5","00853,5,M,N","016093,5,N,5","-0077,5","-0125,5","99999,9",,,,,,"1,0,03,0,0,1,5","71,5",,"04,5,+00396,5,99,9","07,5,+00853,5,99,9","08,5,+01158,5,99,9","2,99,1,+00396,5,9","3,99,1,+00853,5,9","4,99,1,+01158,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9",,,,,"10068,5,09851,5","71,5",,MET10601/24/22 06:35:02 METAR KHYX 241135Z 18009KT 10SM -SN SCT013 BKN028 OVC038 M08/M12 A2973 RMK AO2 T10771125,
